title,price,image,buyUrl,viewUrl,category,brand,featured,subcategory
skims,$25,image1424.jpg,https://joyagoo.com/product/?shop_type=taobao&id=705312264247&ref=300004734,https://joyagoo.com/product/?shop_type=taobao&id=705312264247&ref=300004734,Clothing,Unknown,FALSE,Women
skims,$19,image1435.jpg,https://joyagoo.com/product/?shop_type=taobao&id=710098028502&ref=300004734,https://joyagoo.com/product/?shop_type=taobao&id=710098028502&ref=300004734,Clothing,Unknown,FALSE,Women
WOMEN EVISU JEANS,$13,image1438.jpg,https://joyagoo.com/product/?shop_type=weidian&id=7285285800&ref=300004734,https://joyagoo.com/product/?shop_type=weidian&id=7285285800&ref=300004734,Clothing,EVISU,FALSE,Women
MONCLER PUFFER JACKET,$60,image1436.jpg,https://joyagoo.com/product/?shop_type=weidian&id=7256538358&ref=300004734,https://joyagoo.com/product/?shop_type=weidian&id=7256538358&ref=300004734,Clothing,Moncler,FALSE,Kids
NORTH FACE SKI JACKETS,$43,image1440.jpg,https://joyagoo.com/product/?shop_type=weidian&id=7255520335&ref=300004734,https://joyagoo.com/product/?shop_type=weidian&id=7255520335&ref=300004734,Clothing,North Face,TRUE,Kids
NORTH FACE PUFFER JACKET,$51,image1444.jpg,https://joyagoo.com/product/?shop_type=weidian&id=7256551672&ref=300004734,https://joyagoo.com/product/?shop_type=weidian&id=7256551672&ref=300004734,Clothing,North Face,FALSE,Kids
NORTH FACE PUFFER JACKET VEST,$45,image1468.jpg,https://joyagoo.com/product/?shop_type=weidian&id=7254705493&ref=300004734,https://joyagoo.com/product/?shop_type=weidian&id=7254705493&ref=300004734,Clothing,North Face,FALSE,Kids
ESSENTIALS,$10,image1431.jpg,https://joyagoo.com/product/?shop_type=weidian&id=7258209890&ref=300004734,https://joyagoo.com/product/?shop_type=weidian&id=7258209890&ref=300004734,Clothing,Essentials,FALSE,Kids
ESSENTIALS,$10,image1425.jpg,https://joyagoo.com/product/?shop_type=weidian&id=7258257684&ref=300004734,https://joyagoo.com/product/?shop_type=weidian&id=7258257684&ref=300004734,Clothing,Essentials,FALSE,Kids
ESSENTIALS,$10,image1427.jpg,https://joyagoo.com/product/?shop_type=weidian&id=7257199561&ref=300004734,https://joyagoo.com/product/?shop_type=weidian&id=7257199561&ref=300004734,Clothing,Essentials,FALSE,Kids
ESSENTIALS,$10,image1426.jpg,https://joyagoo.com/product/?shop_type=weidian&id=7257199561&ref=300004734,https://joyagoo.com/product/?shop_type=weidian&id=7257199561&ref=300004734,Clothing,Essentials,FALSE,Kids
ESSENTIALS,$10,image1432.jpg,https://joyagoo.com/product/?shop_type=weidian&id=7258229950&ref=300004734,https://joyagoo.com/product/?shop_type=weidian&id=7258229950&ref=300004734,Clothing,Essentials,FALSE,Kids
ESSENTIALS,$18,image1430.jpg,https://joyagoo.com/product/?shop_type=weidian&id=7258222052&ref=300004734,https://joyagoo.com/product/?shop_type=weidian&id=7258222052&ref=300004734,Clothing,Essentials,FALSE,Kids
ESSENTIALS,$18,image1437.jpg,https://joyagoo.com/product/?shop_type=weidian&id=7257303971&ref=300004734,https://joyagoo.com/product/?shop_type=weidian&id=7257303971&ref=300004734,Clothing,Essentials,FALSE,Kids
ESSENTIALS,$18,image1433.jpg,https://joyagoo.com/product/?shop_type=weidian&id=7257222369&ref=300004734,https://joyagoo.com/product/?shop_type=weidian&id=7257222369&ref=300004734,Clothing,Essentials,FALSE,Kids
ESSENTIALS,$17,image1453.jpg,https://joyagoo.com/product/?shop_type=weidian&id=7257244409&ref=300004734,https://joyagoo.com/product/?shop_type=weidian&id=7257244409&ref=300004734,Clothing,Essentials,FALSE,Kids
ESSENTIALS,$17,image1429.jpg,https://joyagoo.com/product/?shop_type=weidian&id=7257308231&ref=300004734,https://joyagoo.com/product/?shop_type=weidian&id=7257308231&ref=300004734,Clothing,Essentials,FALSE,Kids
ESSENTIALS,$9,image1439.jpg,https://joyagoo.com/product/?shop_type=weidian&id=7257208141&ref=300004734,https://joyagoo.com/product/?shop_type=weidian&id=7257208141&ref=300004734,Clothing,Essentials,FALSE,Kids
BAPE,$9,image1434.jpg,https://joyagoo.com/product/?shop_type=weidian&id=7258270828&ref=300004734,https://joyagoo.com/product/?shop_type=weidian&id=7258270828&ref=300004734,Clothing,BAPE,FALSE,Kids
THOM BROWNE,$10,image1443.jpg,https://joyagoo.com/product/?shop_type=weidian&id=7257280823&ref=300004734,https://joyagoo.com/product/?shop_type=weidian&id=7257280823&ref=300004734,Clothing,Thom Browne,FALSE,Kids
